Sample	Mapping Rate	Unique Rate of Mapped	Duplicate Rate of Mapped	Duplicate Rate of Mapped, excluding Globins	Base Mismatch	End 1 Mapping Rate	End 2 Mapping Rate	End 1 Mismatch Rate	End 2 Mismatch Rate	Expression Profiling Efficiency	High Quality Rate	Exonic Rate	Intronic Rate	Intergenic Rate	Intragenic Rate	Ambiguous Alignment Rate	High Quality Exonic Rate	High Quality Intronic Rate	High Quality Intergenic Rate	High Quality Intragenic Rate	High Quality Ambiguous Alignment Rate	Discard Rate	rRNA rate	Chimeric Alignment Rate	End 1 Sense Rate	End 2 Sense Rate	Avg. Splits per Read	Alternative Alignments	Chimeric Reads	Duplicate Reads	End 1 Antisense	End 2 Antisense	End 1 Bases	End 2 Bases	End 1 Mapped Reads	End 2 Mapped Reads	End 1 Mismatches	End 2 Mismatches	End 1 Sense	End 2 Sense	Exonic Reads	Failed Vendor QC	High Quality Reads	Intergenic Reads	Intragenic Reads	Ambiguous Reads	Intronic Reads	Low Mapping Quality	Low Quality Reads	Mapped Duplicate Reads	Mapped Reads	Mapped Unique Reads	Mismatched Bases	Non-Globin Reads	Non-Globin Duplicate Reads	Reads excluded from exon counts	Reads used for Intron/Exon counts	rRNA Reads	Total Bases	Total Mapped Pairs	Total Read Number	Unique Mapping, Vendor QC Passed Reads	Unpaired Reads	Read Length	Genes Detected	Estimated Library Complexity	Genes used in 3' bias	Mean 3' bias	Median 3' bias	3' bias Std	3' bias MAD_Std	3' Bias, 25th Percentile	3' Bias, 75th Percentile	Median of Avg Transcript Coverage	Median of Transcript Coverage Std	Median of Transcript Coverage CV	Median Exon CV	Exon CV MAD
HK-114	0.993517	1.0	0.0	0.0	0.00174398	0.995117	0.991917	0.00171343	0.00177463	0.942104	0.941275	0.948251	0.0270798	0.0136356	0.975331	0.0110335	0.96346	0.0220066	0.00562854	0.985466	0.00890535	0.0	0.00196923	0.0	0.00812122	0.991903	0.463243	12802610.0	508931.0	0.0	40826066.0	332471.0	4759321798.0	4744018076.0	47121998.0	46970476.0	8154780.0	8418891.0	334272.0	40730744.0	89223290.0	0.0	88566849.0	1283006.0	91771294.0	1038174.0	2548004.0	5044288.0	5525625.0	0.0	94092474.0	94092474.0	16573671.0	94092442.0	0.0	0.0	94092474.0	185290.0	9503339874.0	46888314.0	107509053.0	94706443.0	0.0	101.0	19816.0	0.0	8458.0	0.460833	0.439024	0.309026	0.397542	0.181818	0.722222	0.0	0.0	0.918915	0.182885	0.174262
HK-115	0.994358	1.0	0.0	0.0	0.00183334	0.995721	0.992995	0.00175232	0.00191458	0.947088	0.94649	0.952462	0.027218	0.00876193	0.97968	0.0115585	0.959365	0.0253023	0.00615327	0.984667	0.00917945	0.0	0.0030706	0.0	0.00673895	0.993496	0.451933	19776649.0	1926542.0	0.0	108543993.0	710389.0	12585166206.0	12550710561.0	124605606.0	124264461.0	22053260.0	24029337.0	736435.0	108520190.0	237039173.0	0.0	235552958.0	2180581.0	243812929.0	2876557.0	6773756.0	11560941.0	13317109.0	0.0	248870067.0	248870067.0	46082597.0	248870059.0	0.0	0.0	248870067.0	764180.0	25135876767.0	124089528.0	270058817.0	250282168.0	0.0	101.0	22645.0	0.0	11472.0	0.490688	0.482972	0.318366	0.426783	0.2	0.77551	0.0	0.0	0.897177	0.180815	0.17957
HK-116	0.99412	1.0	0.0	0.0	0.00187172	0.995704	0.992536	0.00174815	0.00199569	0.950103	0.942914	0.955723	0.0251306	0.00818591	0.980853	0.0109609	0.962344	0.0232282	0.00573385	0.985572	0.00869372	0.0	0.0026389	0.0	0.00635632	0.993827	0.462339	16355443.0	2096316.0	0.0	90258522.0	560120.0	10370384878.0	10337386663.0	102677078.0	102350363.0	18128996.0	20630254.0	577382.0	90182705.0	195949344.0	0.0	193323230.0	1678336.0	201101815.0	2247290.0	5152471.0	9668387.0	11704211.0	0.0	205027441.0	205027441.0	38759250.0	205027438.0	0.0	0.0	205027441.0	541047.0	20707771541.0	102172284.0	222595584.0	206240141.0	0.0	101.0	21762.0	0.0	10925.0	0.479938	0.466667	0.312837	0.409517	0.195652	0.75	0.0	0.0	0.917611	0.19497	0.189469
HK-119	0.995275	1.0	0.0	0.0	0.00177966	0.996185	0.994366	0.00177136	0.00178798	0.95466	0.946061	0.959192	0.0217851	0.00858968	0.980977	0.0104336	0.966947	0.0195821	0.0053296	0.986529	0.00814136	0.0	0.00188166	0.0	0.00626036	0.993996	0.481599	21009516.0	1106511.0	0.0	98237373.0	593280.0	11309129883.0	11288474979.0	111971583.0	111767079.0	20032569.0	20183552.0	618876.0	98218357.0	214608249.0	0.0	211670406.0	1921843.0	219482420.0	2334399.0	4874171.0	11034233.0	12068256.0	0.0	223738662.0	223738662.0	40216121.0	223738657.0	0.0	0.0	223738662.0	420999.0	22597604862.0	111637182.0	245810287.0	224800771.0	0.0	101.0	22026.0	0.0	11172.0	0.471456	0.454259	0.317633	0.420727	0.180642	0.75	0.0	0.0	0.888782	0.177253	0.172306
HK-124	0.994684	1.0	0.0	0.0	0.00183958	0.995934	0.993433	0.00175106	0.00192833	0.950842	0.947093	0.955925	0.0247511	0.00892247	0.980676	0.0104019	0.96326	0.0226874	0.0059054	0.985947	0.00814762	0.0	0.00240184	0.0	0.00667901	0.993564	0.462853	21713934.0	1651086.0	0.0	110890174.0	718663.0	12826130289.0	12793926338.0	126991389.0	126672538.0	22459353.0	24670854.0	745617.0	110943204.0	242483566.0	0.0	240243294.0	2263309.0	248762026.0	2638592.0	6278460.0	11916967.0	13420633.0	0.0	253663927.0	253663927.0	47130207.0	253663922.0	0.0	0.0	253663927.0	609261.0	25620056627.0	126523827.0	276733640.0	255019706.0	0.0	101.0	22201.0	0.0	11254.0	0.478826	0.464706	0.318695	0.424242	0.18311	0.758678	0.0	0.0	0.911365	0.183399	0.181294
HK-126	0.99499	1.0	0.0	0.0	0.00190638	0.996351	0.993629	0.00173919	0.00207402	0.948218	0.949416	0.952992	0.0276027	0.00839933	0.980595	0.0110056	0.959418	0.0256598	0.0060484	0.985078	0.00887356	0.0	0.00180786	0.0	0.00630056	0.99403	0.449527	21829710.0	1825645.0	0.0	126353856.0	759774.0	14617230050.0	14577288994.0	144725050.0	144329594.0	25422130.0	30233585.0	801148.0	126508699.0	275466891.0	0.0	274433204.0	2427865.0	283445568.0	3181211.0	7978677.0	12740012.0	14621440.0	0.0	289054644.0	289054644.0	55655715.0	289054623.0	0.0	0.0	289054644.0	522570.0	29194519044.0	144150389.0	312339782.0	290510072.0	0.0	101.0	22857.0	0.0	11753.0	0.483218	0.472826	0.318902	0.42617	0.189003	0.764706	0.0	0.0	0.90397	0.184934	0.182237
HK-127	0.994789	1.0	0.0	0.0	0.0018589	0.996181	0.993398	0.00176041	0.00195767	0.951476	0.949949	0.95646	0.025086	0.00795079	0.981546	0.0105033	0.962742	0.0232699	0.00573875	0.986012	0.00824904	0.0	0.0035507	0.0	0.00628343	0.994005	0.451763	16451681.0	1224722.0	0.0	97399781.0	587236.0	11255266987.0	11223827303.0	111438287.0	111127003.0	19813881.0	21972580.0	615875.0	97372886.0	212874779.0	0.0	211425716.0	1769569.0	218458043.0	2337678.0	5583264.0	9945203.0	11139574.0	0.0	222565290.0	222565290.0	41786461.0	222565281.0	0.0	0.0	222565290.0	790262.0	22479094290.0	111004122.0	240182789.0	223731108.0	0.0	101.0	21871.0	0.0	11078.0	0.481206	0.466667	0.31873	0.42911	0.1873	0.769231	0.0	0.0	0.931128	0.191991	0.189555
HK-131	0.994788	1.0	0.0	0.0	0.0018088	0.99599	0.993586	0.00173187	0.00188591	0.945597	0.948639	0.950552	0.0281738	0.0100206	0.978725	0.0112541	0.958617	0.0258685	0.00639313	0.984485	0.00912157	0.0	0.00338751	0.0	0.00733016	0.992868	0.444703	18981972.0	1219386.0	0.0	93837429.0	674244.0	10875660103.0	10849409193.0	107679803.0	107419893.0	18835245.0	20461016.0	692923.0	93861873.0	204463348.0	0.0	204052061.0	2155434.0	210523519.0	2420743.0	6060171.0	9901960.0	11047635.0	0.0	215099696.0	215099696.0	39296261.0	215099679.0	0.0	0.0	215099696.0	728653.0	21725069296.0	107291776.0	235208631.0	216226659.0	0.0	101.0	21958.0	0.0	10978.0	0.486074	0.472868	0.316346	0.418333	0.197425	0.764706	0.0	0.0	0.920556	0.193376	0.190942
HK-133	0.991306	1.0	0.0	0.0	0.00196878	0.993906	0.988707	0.00180772	0.00213069	0.946385	0.938621	0.954685	0.0228269	0.0115575	0.977512	0.0109309	0.96881	0.0174599	0.0051661	0.98627	0.00856378	0.0	0.0027255	0.0	0.00821592	0.991599	0.455447	9654431.0	636104.0	0.0	34499724.0	291519.0	4050729937.0	4029540238.0	40106237.0	39896438.0	7322603.0	8585689.0	285795.0	34407000.0	76377329.0	0.0	75092168.0	924630.0	78203546.0	874499.0	1826217.0	4354087.0	4910507.0	0.0	80002675.0	80002675.0	15908292.0	80002673.0	0.0	0.0	80002675.0	218047.0	8080270175.0	39794569.0	90358741.0	80704310.0	0.0	101.0	19381.0	0.0	7989.0	0.508295	0.509677	0.308875	0.404506	0.230769	0.777778	0.0	0.0	0.962343	0.203697	0.197718
HK-134	0.993724	1.0	0.0	0.0	0.00193649	0.995274	0.992174	0.00188272	0.00199042	0.902172	0.944866	0.90787	0.0646849	0.0101033	0.972555	0.017342	0.913401	0.0634993	0.00777739	0.9769	0.0153226	0.0	0.00662089	0.0	0.00802856	0.991949	0.401068	19464619.0	2006148.0	0.0	106129100.0	862198.0	12228532378.0	12190448106.0	121074578.0	120697506.0	23022931.0	24264160.0	858960.0	106231545.0	219497570.0	0.0	228442304.0	2442697.0	235136582.0	4192805.0	15639012.0	11541512.0	13329780.0	0.0	241772084.0	241772084.0	47287091.0	241772072.0	0.0	0.0	241772084.0	1600747.0	24418980484.0	120545577.0	262763597.0	243298978.0	0.0	101.0	22308.0	0.0	10692.0	0.525949	0.53481	0.31058	0.411703	0.25	0.804124	0.0	0.0	0.903459	0.211412	0.207406
HK-139	0.994482	1.0	0.0	0.0	0.00183344	0.99579	0.993174	0.0017642	0.00190286	0.953797	0.94834	0.959089	0.0224385	0.00859029	0.981527	0.00988247	0.966025	0.0203514	0.00573025	0.986376	0.00789362	0.0	0.00322921	0.0	0.00600894	0.994197	0.469411	11780924.0	1012214.0	0.0	64259084.0	374825.0	7390800846.0	7371382788.0	73176246.0	72983988.0	13038845.0	14026733.0	388463.0	64219642.0	140180637.0	0.0	138609604.0	1255559.0	143460251.0	1444424.0	3279614.0	6637834.0	7550630.0	0.0	146160234.0	146160234.0	27065578.0	146160223.0	0.0	0.0	146160234.0	471982.0	14762183634.0	72895920.0	158752103.0	146971179.0	0.0	101.0	20838.0	0.0	9868.0	0.468351	0.45	0.313765	0.406232	0.184211	0.739583	0.0	0.0	0.911761	0.188888	0.183611
HK006_0016	0.994453	1.0	0.0	0.0	0.00184952	0.995301	0.993605	0.00172665	0.0019726	0.931462	0.939512	0.936658	0.0349039	0.0150757	0.971562	0.0133627	0.952716	0.0299447	0.00635729	0.98266	0.0109824	0.0	0.00519038	0.0	0.00987425	0.990439	0.440658	12274031.0	502679.0	0.0	37629347.0	363721.0	4395925818.0	4388432224.0	43524018.0	43449824.0	7590227.0	8656609.0	375267.0	37680218.0	81464721.0	0.0	81713004.0	1311190.0	84500446.0	1162206.0	3035725.0	4785803.0	5260838.0	0.0	86973842.0	86973842.0	16246836.0	86973833.0	0.0	0.0	86973842.0	451427.0	8784358042.0	43371182.0	99733020.0	87458989.0	0.0	101.0	20065.0	0.0	8203.0	0.456045	0.431034	0.302941	0.387364	0.1875	0.714286	0.0	0.0	0.908152	0.207088	0.194914
HK010_0026	0.994769	1.0	0.0	0.0	0.00544418	0.995564	0.993974	0.00807617	0.00280798	0.934361	0.941456	0.939274	0.0353836	0.0120399	0.974657	0.0133027	0.950588	0.032088	0.00655884	0.982676	0.0107656	0.0	0.00445244	0.0	0.00870476	0.991616	0.439763	20130507.0	1520137.0	0.0	81587719.0	690426.0	9461023702.0	9445915112.0	93673502.0	93523912.0	76408877.0	26523987.0	716438.0	81658606.0	175829634.0	0.0	176238168.0	2253845.0	182453347.0	2490222.0	6623713.0	9413993.0	10959246.0	0.0	187197414.0	187197414.0	102932864.0	187197395.0	0.0	0.0	187197414.0	833486.0	18906938814.0	93325594.0	208312277.0	188181770.0	0.0	101.0	22079.0	0.0	10903.0	0.480363	0.468085	0.312496	0.411583	0.196429	0.75	0.0	0.0	0.874052	0.173735	0.169024
HK011_0029	0.991988	1.0	0.0	0.0	0.00172568	0.993411	0.990566	0.00172267	0.00172871	0.937417	0.908559	0.944987	0.0208137	0.0238274	0.965801	0.0103715	0.97434	0.0125317	0.00636338	0.986872	0.00676498	0.0	0.00232034	0.0	0.0130313	0.988321	0.490234	26379345.0	1402585.0	0.0	43379643.0	511230.0	5130371659.0	5115677270.0	50795759.0	50650270.0	8837929.0	8843505.0	572759.0	43261988.0	95865216.0	0.0	92169712.0	2417197.0	97976681.0	1052151.0	2111465.0	8194240.0	9276317.0	0.0	101446029.0	101446029.0	17681434.0	101445887.0	0.0	0.0	101446029.0	235389.0	10246048929.0	50525536.0	128644677.0	102265332.0	0.0	101.0	19965.0	0.0	8616.0	0.462268	0.440426	0.305777	0.387058	0.18797	0.719512	0.0	0.0	0.870424	0.191577	0.179281
HK024_0065	0.991909	1.0	0.0	0.0	0.00161256	0.993119	0.9907	0.00165086	0.00157418	0.932305	0.907901	0.939909	0.0230535	0.0266797	0.962963	0.0103578	0.972839	0.0138737	0.00666159	0.986712	0.00662616	0.0	0.00308309	0.0	0.0143408	0.986495	0.482496	33199287.0	1167743.0	0.0	49053648.0	670856.0	5790730768.0	5776627633.0	57333968.0	57194333.0	9559666.0	9093424.0	713706.0	49004402.0	107646190.0	0.0	103980325.0	3055575.0	110286463.0	1186263.0	2640273.0	9809380.0	10547976.0	0.0	114528301.0	114528301.0	18653090.0	114528224.0	0.0	0.0	114528301.0	353101.0	11567358401.0	57081235.0	148661747.0	115462460.0	0.0	101.0	20177.0	0.0	8892.0	0.483701	0.47541	0.305387	0.396281	0.209302	0.744681	0.0	0.0	0.892003	0.196809	0.185818
HK028_0073	0.992492	1.0	0.0	0.0	0.0017397	0.993943	0.991041	0.00171022	0.00176927	0.946465	0.924862	0.953625	0.0190849	0.0180238	0.97271	0.00926635	0.974912	0.0126364	0.00596911	0.987548	0.00648263	0.0	0.00296128	0.0	0.0118085	0.988867	0.457436	19560173.0	1398822.0	0.0	44976354.0	506527.0	5290138509.0	5274693791.0	52377609.0	52224691.0	9047326.0	9332357.0	537449.0	44992962.0	99751356.0	0.0	96742703.0	1885333.0	101747685.0	969282.0	1996329.0	6719310.0	7859597.0	0.0	104602300.0	104602300.0	18379683.0	104602265.0	0.0	0.0	104602300.0	309757.0	10564832300.0	52108157.0	124953770.0	105393597.0	0.0	101.0	19341.0	0.0	8523.0	0.461245	0.4375	0.308647	0.395447	0.182131	0.71875	0.0	0.0	0.897864	0.189955	0.180371
HK044_0109	0.992298	1.0	0.0	0.0	0.00166032	0.993505	0.991091	0.00171518	0.00160533	0.946486	0.932252	0.953832	0.023436	0.0128452	0.977268	0.00988639	0.965476	0.0202479	0.00675262	0.985724	0.00752374	0.0	0.00322259	0.0	0.00911892	0.991283	0.474356	11277980.0	1556818.0	0.0	41213255.0	361712.0	4780761775.0	4769148694.0	47334275.0	47219294.0	8199850.0	7656044.0	379279.0	41131911.0	90188255.0	0.0	88147755.0	1214563.0	92404213.0	934793.0	2215958.0	5130102.0	6405814.0	0.0	94553569.0	94553569.0	15855894.0	94553554.0	0.0	0.0	94553569.0	304707.0	9549910469.0	47105897.0	106565443.0	95287463.0	0.0	101.0	19887.0	0.0	8232.0	0.462718	0.440367	0.306588	0.391253	0.186047	0.722222	0.0	0.0	0.878866	0.192648	0.181444
HK044_0110	0.993701	1.0	0.0	0.0	0.00204133	0.995889	0.991514	0.00171543	0.00236866	0.910313	0.896769	0.916083	0.0352637	0.0357837	0.951347	0.0128691	0.962934	0.0211613	0.00660006	0.984095	0.00930509	0.0	0.00488199	0.0078161	0.016476	0.984327	0.452431	49818012.0	1013698.0	0.0	54425706.0	861945.0	6563945863.0	6535109353.0	64989563.0	64704053.0	11259963.0	15479469.0	911742.0	54133456.0	118810176.0	0.0	116305226.0	4640921.0	123383653.0	1669042.0	4573477.0	12315928.0	13388390.0	0.0	129693616.0	129693616.0	26739432.0	129693532.0	0.0		129693616.0	633163.0	13099055216.0	64589411.0	180333722.0	130515710.0	0.0	101.0	20852.0	0.0	9258.0	0.446386	0.407407	0.311146	0.392222	0.166667	0.707921	2.08568	2.13811	0.868528	0.168286	0.16241
HK085-001	0.993649	1.0	0.0	0.0	0.00575869	0.994739	0.992559	0.00859528	0.00291588	0.937263	0.938924	0.943253	0.0319532	0.0110605	0.975207	0.0137328	0.952499	0.0294161	0.00692098	0.981915	0.0111638	0.0	0.0069552	0.0	0.00836866	0.991867	0.437086	16949016.0	2033732.0	0.0	77531645.0	635720.0	9041247704.0	9021435241.0	89517304.0	89321141.0	77712044.0	26305412.0	654312.0	77528938.0	168689986.0	0.0	167915623.0	1978041.0	174404447.0	2455957.0	5714461.0	8973708.0	10922822.0	0.0	178838445.0	178838445.0	104017456.0	178838442.0	0.0	0.0	178838445.0	1243858.0	18062682945.0	89090061.0	196930574.0	179981558.0	0.0	101.0	21857.0	0.0	10550.0	0.478164	0.466583	0.309941	0.408684	0.194444	0.746429	0.0	0.0	0.881143	0.182288	0.177393
HK088-001_2	0.987091	1.0	0.0	0.0	0.00328431	0.99082	0.983362	0.0026319	0.00394166	0.939571	0.948173	0.951859	0.0239128	0.0101412	0.975771	0.0140874	0.959803	0.0215615	0.00734873	0.981365	0.0112863	0.0	0.0060004	0.0	0.0082135	0.991733	0.419602	5812975.0	197066.0	0.0	37272002.0	309651.0	4434844350.0	4401461022.0	43909350.0	43578822.0	11672070.0	17349061.0	308669.0	37145043.0	83276369.0	0.0	82953949.0	887234.0	85368460.0	1232478.0	2092091.0	4144353.0	4534223.0	0.0	87488172.0	87488172.0	29021131.0	87488165.0	0.0	0.0	87488172.0	524964.0	8836305372.0	43478449.0	94445284.0	88632309.0	0.0	101.0	20575.0	0.0	8327.0	0.45945	0.433735	0.310726	0.401504	0.179191	0.727273	0.0	0.0	0.908093	0.184814	0.179979
HK101-001	0.991063	1.0	0.0	0.0	0.00227943	0.992998	0.989127	0.00200089	0.00255907	0.944654	0.919877	0.953173	0.0193717	0.0159235	0.972545	0.0115316	0.971243	0.0142511	0.00657258	0.985494	0.00793365	0.0	0.00271245	0.0	0.00904089	0.99145	0.483918	36112077.0	2937090.0	0.0	93825821.0	804368.0	10954432629.0	10911734576.0	108459729.0	108036976.0	21918568.0	27923855.0	856008.0	93272820.0	206358849.0	0.0	199150348.0	3447386.0	210552761.0	2496558.0	4193912.0	14874594.0	17346357.0	0.0	216496705.0	216496705.0	49842423.0	216496644.0	0.0	0.0	216496705.0	587237.0	21866167205.0	107775389.0	254561137.0	218449060.0	0.0	101.0	22077.0	0.0	11224.0	0.472191	0.454545	0.309812	0.402747	0.191489	0.738462	0.0	0.0	0.856397	0.17129	0.162816
HK106-001	0.991423	1.0	0.0	0.0	0.00174046	0.992924	0.989922	0.00169948	0.00178156	0.938115	0.9106	0.946231	0.0212126	0.0217629	0.967443	0.0107938	0.973458	0.0136008	0.0056339	0.987059	0.00730687	0.0	0.00229711	0.0	0.0124425	0.988801	0.497599	24207306.0	1405025.0	0.0	42670001.0	482762.0	4994925104.0	4979825402.0	49454704.0	49305202.0	8488788.0	8871841.0	537611.0	42623837.0	93449658.0	0.0	89930815.0	2149299.0	95544608.0	1065999.0	2094950.0	7788923.0	8829091.0	0.0	98759906.0	98759906.0	17360629.0	98759887.0	0.0	0.0	98759906.0	226862.0	9974750506.0	49185459.0	123821615.0	99614309.0	0.0	101.0	19480.0	0.0	8234.0	0.454052	0.425926	0.306442	0.38781	0.179487	0.712766	0.0	0.0	0.880002	0.192237	0.179208
HK117_001	0.99431	1.0	0.0	0.0	0.00202112	0.996287	0.992334	0.00176191	0.00228135	0.919421	0.90511	0.924682	0.0334287	0.0290928	0.958111	0.0127964	0.962934	0.0213918	0.00641231	0.984325	0.00926241	0.0	0.00364984	0.00803782	0.0145457	0.986138	0.468158	44403149.0	1105792.0	0.0	58757765.0	821747.0	6961276934.0	6933655858.0	68923534.0	68650058.0	12265176.0	15818083.0	867289.0	58460257.0	127211834.0	0.0	124519168.0	4002399.0	131810746.0	1760447.0	4598912.0	11861129.0	13054424.0	0.0	137573592.0	137573592.0	28083259.0	137573524.0	0.0		137573592.0	502121.0	13894932792.0	68526139.0	182763969.0	138360820.0	0.0	101.0	20897.0	0.0	9386.0	0.453059	0.421053	0.3108	0.397502	0.172414	0.717949	2.26223	2.18989	0.852106	0.167457	0.160427
INMR_IV_615	0.991857	1.0	0.0	0.0	0.0021121	0.993948	0.989767	0.00199173	0.00223298	0.894694	0.921022	0.902039	0.0610557	0.0196196	0.963095	0.0172856	0.921189	0.0548712	0.00899791	0.976061	0.0149414	0.0	0.00507995	0.0	0.0108894	0.989466	0.413211	27611355.0	2668217.0	0.0	69791420.0	742199.0	8216837729.0	8182274822.0	81354829.0	81012622.0	16365713.0	18270896.0	768351.0	69715743.0	146461785.0	0.0	149543991.0	3185587.0	156375246.0	2806618.0	9913461.0	10407672.0	12823460.0	0.0	162367451.0	162367451.0	34636609.0	162367405.0	0.0	0.0	162367451.0	824819.0	16399112551.0	80790965.0	191311743.0	163700388.0	0.0	101.0	22840.0	0.0	10394.0	0.4955	0.498182	0.309437	0.411053	0.215385	0.769231	0.0	0.0	0.883515	0.189466	0.18996
MESP014_2	0.989246	1.0	0.0	0.0	0.00216379	0.991237	0.987256	0.00209153	0.00223634	0.88	0.91025	0.889566	0.0608356	0.0329501	0.950401	0.0166486	0.927173	0.049483	0.0095587	0.976656	0.0137851	0.0	0.00698007	0.0	0.0219847	0.978164	0.391282	21357590.0	219190.0	0.0	28060749.0	624677.0	3362298888.0	3348796501.0	33290088.0	33156401.0	7032364.0	7489060.0	630774.0	27982594.0	59108520.0	0.0	60482884.0	2189417.0	63150829.0	1106243.0	4042309.0	5754438.0	5963605.0	0.0	66446489.0	66446489.0	14521424.0	66446442.0	0.0	0.0	66446489.0	463801.0	6711095389.0	33063463.0	88526389.0	67168799.0	0.0	101.0	20546.0	0.0	7051.0	0.51497	0.526316	0.306122	0.399197	0.245	0.782609	0.0	0.0	0.932126	0.218325	0.2128
NH12-843_Fibroblasts	0.991469	1.0	0.0	0.0	0.00223275	0.994532	0.988405	0.00196566	0.00250149	0.901211	0.913636	0.908966	0.0454264	0.0317423	0.954392	0.0138658	0.946887	0.0350778	0.00767943	0.981965	0.0103556	0.0	0.00469192	0.0	0.0197805	0.982392	0.42132	14453442.0	133104.0	0.0	19617734.0	349614.0	2346572188.0	2332116058.0	23233388.0	23090258.0	4612568.0	5833761.0	395879.0	19506163.0	42106599.0	0.0	42322953.0	1470417.0	44210914.0	642315.0	2104315.0	3799970.0	4000693.0	0.0	46323646.0	46323646.0	10446329.0	46323636.0	0.0	0.0	46323646.0	217347.0	4678688246.0	23043582.0	61175681.0	46722239.0	0.0	101.0	18569.0	0.0	5474.0	0.428125	0.375	0.308335	0.377514	0.15	0.686275	0.0	0.0	0.870487	0.195507	0.180237
RGP_7_1_2	0.98636	1.0	0.0	0.0	0.00521109	0.986987	0.985733	0.00663883	0.00378153	0.932487	0.925817	0.945382	0.0255409	0.0132541	0.970923	0.0158227	0.961212	0.0208264	0.00526787	0.982038	0.0126942	0.0	0.00286198	0.0	0.00933099	0.99144	0.466143	11786120.0	686679.0	0.0	38026497.0	328213.0	4445740129.0	4440090694.0	44017229.0	43961294.0	29514524.0	16790352.0	358167.0	38016304.0	83173342.0	0.0	81452040.0	1166072.0	85420389.0	1392062.0	2247047.0	5375579.0	6526483.0	0.0	87978523.0	87978523.0	46304876.0	87978483.0	0.0	0.0	87978523.0	251793.0	8885830823.0	43714110.0	100981297.0	89195177.0	0.0	101.0	20513.0	0.0	8311.0	0.45706	0.435897	0.313038	0.411685	0.168776	0.727273	0.0	0.0	0.919141	0.192831	0.189361
RGP_7_2_2	0.986891	1.0	0.0	0.0	0.00508659	0.988316	0.985466	0.00617866	0.00399136	0.930234	0.932783	0.942591	0.0302456	0.0107443	0.972836	0.0164194	0.953964	0.0268472	0.00550168	0.980812	0.0136867	0.0	0.00370017	0.0	0.00821188	0.992336	0.459496	8703779.0	619060.0	0.0	37547171.0	289744.0	4378755313.0	4366129404.0	43354013.0	43229004.0	27054822.0	17426802.0	310886.0	37516127.0	81612348.0	0.0	80763182.0	930277.0	84231102.0	1421638.0	2618754.0	4745342.0	5819835.0	0.0	86583017.0	86583017.0	44481624.0	86582982.0	0.0	0.0	86583017.0	320372.0	8744884717.0	43028539.0	96436905.0	87733126.0	0.0	101.0	20486.0	0.0	8324.0	0.460366	0.434978	0.312905	0.410803	0.1763	0.735099	0.0	0.0	0.913369	0.192945	0.188262
RGP_7_3_2	0.988465	1.0	0.0	0.0	0.00465246	0.989765	0.987165	0.00562855	0.00367381	0.924783	0.920034	0.935575	0.0301471	0.018382	0.965722	0.0158961	0.958279	0.023319	0.00578998	0.981598	0.0126121	0.0	0.00341099	0.0	0.0116768	0.989385	0.455338	17882984.0	700426.0	0.0	40788416.0	436941.0	4813327306.0	4800679783.0	47656706.0	47531483.0	27092034.0	17636785.0	481907.0	40724520.0	89055680.0	0.0	87576340.0	1749745.0	91925327.0	1513117.0	2869647.0	6469140.0	7611849.0	0.0	95188189.0	95188189.0	44728819.0	95188099.0	0.0	0.0	95188189.0	324686.0	9614007089.0	47325494.0	114181979.0	96298995.0	0.0	101.0	20927.0	0.0	8810.0	0.461233	0.4375	0.312408	0.408805	0.175676	0.730769	0.0	0.0	0.894727	0.187507	0.181433
RGP_7_4_2	0.918745	1.0	0.0	0.0	0.00597421	0.920197	0.917293	0.00668988	0.00525628	0.85686	0.908702	0.932642	0.0304118	0.0176862	0.963054	0.0192597	0.955211	0.0242946	0.00578656	0.979506	0.0147078	0.0	0.00328583	0.0	0.0116238	0.989117	0.463373	12898243.0	485944.0	0.0	30616145.0	335947.0	3599806145.0	3588448190.0	35641645.0	35529190.0	24082255.0	18861895.0	360062.0	30532982.0	66376933.0	0.0	64673096.0	1258740.0	68541369.0	1370726.0	2164436.0	10253994.0	6497739.0	0.0	71170835.0	71170835.0	42944150.0	71169903.0	0.0	0.0	71170835.0	233855.0	7188254335.0	35231726.0	90363524.0	77465281.0	0.0	101.0	20818.0	0.0	7468.0	0.463516	0.438776	0.31572	0.41509	0.174863	0.738095	0.0	0.0	0.93899	0.204994	0.200331
RGP_7_5_2	0.987933	1.0	0.0	0.0	0.00460722	0.990087	0.985779	0.00510122	0.00411107	0.931473	0.931053	0.94285	0.028669	0.0124977	0.971519	0.0159833	0.957051	0.024536	0.00547097	0.981587	0.0129423	0.0	0.00221792	0.0	0.00866589	0.99189	0.467106	10666323.0	599979.0	0.0	37754227.0	307529.0	4418443667.0	4399221549.0	43746967.0	43556649.0	22539474.0	18085488.0	330034.0	37612309.0	82314213.0	0.0	81284283.0	1091093.0	84817120.0	1395403.0	2502907.0	5062433.0	6019333.0	0.0	87303616.0	87303616.0	40624962.0	87303585.0	0.0	0.0	87303616.0	193632.0	8817665216.0	43400930.0	99036303.0	88369980.0	0.0	101.0	20531.0	0.0	8634.0	0.446303	0.407895	0.315016	0.407065	0.156627	0.714286	0.0	0.0	0.902049	0.184493	0.180605
