Sample	Mapping Rate	Unique Rate of Mapped	Duplicate Rate of Mapped	Duplicate Rate of Mapped, excluding Globins	Base Mismatch	End 1 Mapping Rate	End 2 Mapping Rate	End 1 Mismatch Rate	End 2 Mismatch Rate	Expression Profiling Efficiency	High Quality Rate	Exonic Rate	Intronic Rate	Intergenic Rate	Intragenic Rate	Ambiguous Alignment Rate	High Quality Exonic Rate	High Quality Intronic Rate	High Quality Intergenic Rate	High Quality Intragenic Rate	High Quality Ambiguous Alignment Rate	Discard Rate	rRNA rate	Chimeric Alignment Rate	End 1 Sense Rate	End 2 Sense Rate	Avg. Splits per Read	Alternative Alignments	Chimeric Reads	Duplicate Reads	End 1 Antisense	End 2 Antisense	End 1 Bases	End 2 Bases	End 1 Mapped Reads	End 2 Mapped Reads	End 1 Mismatches	End 2 Mismatches	End 1 Sense	End 2 Sense	Exonic Reads	Failed Vendor QC	High Quality Reads	Intergenic Reads	Intragenic Reads	Ambiguous Reads	Intronic Reads	Low Mapping Quality	Low Quality Reads	Mapped Duplicate Reads	Mapped Reads	Mapped Unique Reads	Mismatched Bases	Non-Globin Reads	Non-Globin Duplicate Reads	Reads excluded from exon counts	Reads used for Intron/Exon counts	rRNA Reads	Total Bases	Total Mapped Pairs	Total Read Number	Unique Mapping, Vendor QC Passed Reads	Unpaired Reads	Read Length	Genes Detected	Estimated Library Complexity	Genes used in 3' bias	Mean 3' bias	Median 3' bias	3' bias Std	3' bias MAD_Std	3' Bias, 25th Percentile	3' Bias, 75th Percentile	Median of Avg Transcript Coverage	Median of Transcript Coverage Std	Median of Transcript Coverage CV	Median Exon CV	Exon CV MAD
254DZ_WP_M1	0.986652	1.0	0.0	0.0	0.00313188	0.988228	0.985075	0.00295049	0.00331385	0.880598	0.91681	0.892511	0.061511	0.0223817	0.954022	0.0235962	0.911002	0.0599031	0.0138424	0.970905	0.0152524	0.0	0.0128443	0.0	0.501098	0.501599	0.281397	21612743.0	521279.0	0.0	29170100.0	29040191.0	5156456968.0	5140002132.0	67848118.0	67631607.0	15214088.0	17033188.0	29298553.0	29226546.0	120917164.0	0.0	124209180.0	3032267.0	129250654.0	3196804.0	8333490.0	11106315.0	11270545.0	0.0	135479725.0	135479725.0	32247276.0	135470065.0	0.0	0.0	135479725.0	1740148.0	10296459100.0	67323599.0	158925357.0	137312614.0	0.0	76.0	24092.0	0.0	6660.0	0.536875	0.541667	0.298348	0.367991	0.3	0.8	0.0	0.0	0.896033	0.238806	0.231461
255EA_GC_M1	0.986227	1.0	0.0	0.0	0.00304904	0.987979	0.984474	0.00277829	0.00332076	0.91291	0.917966	0.92566	0.0330905	0.0232498	0.95875	0.0180002	0.946844	0.0294997	0.00990339	0.976344	0.0137529	0.0	0.0154114	0.0	0.501317	0.50309	0.264655	10746389.0	187830.0	0.0	13066434.0	12962650.0	2349895376.0	2341559924.0	30919676.0	30809999.0	6528698.0	7775755.0	13135432.0	13123870.0	57140661.0	0.0	56665764.0	1435202.0	59183324.0	1111149.0	2042663.0	4971850.0	5063911.0	0.0	61729675.0	61729675.0	14304453.0	61722027.0	0.0	0.0	61729675.0	951339.0	4691455300.0	30636114.0	73338163.0	62591774.0	0.0	76.0	21210.0	0.0	4454.0	0.630132	0.702128	0.305895	0.331803	0.410714	0.9	0.0	0.0	1.05979	0.333205	0.320242
26I_SK_M1	0.987278	1.0	0.0	0.0	0.0032169	0.98866	0.985895	0.00308246	0.00335173	0.886608	0.91629	0.898033	0.0554752	0.0236569	0.953508	0.0228347	0.91845	0.0535169	0.0133438	0.971967	0.0146895	0.0	0.0174561	0.0	0.501494	0.501242	0.268038	13101437.0	289269.0	0.0	16743286.0	16698023.0	2974348996.0	2966031252.0	39136171.0	39026727.0	9168303.0	9941327.0	16843625.0	16781165.0	70192880.0	0.0	71619853.0	1849088.0	74528986.0	1784824.0	4336106.0	6386582.0	6543045.0	0.0	78162898.0	78162898.0	19109630.0	78158923.0	0.0	0.0	78162898.0	1364416.0	5940380248.0	38826039.0	92271572.0	79170135.0	0.0	76.0	21839.0	0.0	4387.0	0.535993	0.538462	0.30053	0.374723	0.3	0.804511	0.0	0.0	0.941352	0.27623	0.261807
361AL_CC_M1	0.953466	1.0	0.0	0.0	0.0105432	0.955576	0.951357	0.0107239	0.0103617	0.873238	0.865467	0.915856	0.0246195	0.030149	0.940476	0.0293752	0.961169	0.0153614	0.00777725	0.97653	0.0156923	0.0	0.013751	0.0	0.493425	0.507612	0.272784	36550979.0	306442.0	0.0	24946345.0	24137987.0	4341000604.0	4321834848.0	57118429.0	56866248.0	46552474.0	44781735.0	24298783.0	24884279.0	104393587.0	0.0	98649935.0	3436523.0	107199833.0	3348321.0	2806246.0	17119157.0	15334742.0	0.0	113984677.0	113984677.0	91334209.0	113979165.0	0.0	0.0	113984677.0	1567401.0	8662835452.0	56476973.0	156098678.0	119547699.0	0.0	76.0	21891.0	0.0	5177.0	0.512666	0.5	0.30328	0.376352	0.268293	0.777778	0.0	0.0	0.942513	0.244165	0.230917
373HQ_BTG_M1	0.963155	1.0	0.0	0.0	0.00901462	0.96354	0.96277	0.00907964	0.00894956	0.831529	0.911465	0.863338	0.0836508	0.0303997	0.946989	0.0226113	0.878493	0.0819588	0.0201824	0.960452	0.0193655	0.0	0.00941096	0.0	0.497721	0.505685	0.244421	23515019.0	219339.0	0.0	38275170.0	37625620.0	6906769952.0	6901249768.0	90878552.0	90805918.0	62710971.0	61763139.0	37927815.0	38491089.0	156855135.0	0.0	165599061.0	5523161.0	172053189.0	4108120.0	15198054.0	18126146.0	16085409.0	0.0	181684470.0	181684470.0	124474110.0	181427154.0	0.0	0.0	181684470.0	1709826.0	13808019720.0	89932934.0	212149679.0	188634660.0	0.0	76.0	28228.0	0.0	10892.0	0.622207	0.674419	0.283933	0.317174	0.421053	0.869565	0.0	0.0	0.854761	0.217168	0.206921
37L_NA_M1	0.980675	1.0	0.0	0.0	0.00376563	0.987379	0.973971	0.00278337	0.00476142	0.856438	0.790583	0.873315	0.0315498	0.0650428	0.904865	0.030092	0.975156	0.00640804	0.00191735	0.981564	0.0165184	0.0	0.0256079	0.0	0.0297123	0.973995	0.414917	59627142.0	37496.0	0.0	26158900.0	690902.0	2614260160.0	2578760788.0	34398160.0	33931063.0	7276447.0	12278551.0	801043.0	25877087.0	59672960.0	0.0	54019928.0	4444323.0	61828735.0	2056165.0	2155775.0	14616148.0	14309295.0	0.0	68329223.0	68329223.0	19554998.0	68189615.0	0.0	0.0	68329223.0	1749769.0	5193020948.0	33862147.0	129302862.0	69675720.0	0.0	76.0	19349.0	0.0	5755.0	0.313092	0.185714	0.319773	0.248384	0.04	0.5	0.0	0.0	1.49049	0.348803	0.294199
41M_MW_M1	0.984892	1.0	0.0	0.0	0.00326644	0.987703	0.98208	0.00279263	0.00374297	0.939041	0.922315	0.953446	0.01618	0.0163599	0.969626	0.0140141	0.970268	0.0127723	0.00636847	0.98304	0.0105913	0.0	0.024107	0.0	0.502199	0.501553	0.35096	16789854.0	446226.0	0.0	24479252.0	24346219.0	4338686480.0	4313988304.0	57087980.0	56763004.0	12116337.0	16147113.0	24695513.0	24497894.0	108550768.0	0.0	105006457.0	1862589.0	110392879.0	1595516.0	1842111.0	8557827.0	8844527.0	0.0	113850984.0	113850984.0	28263450.0	113790058.0	0.0	0.0	113850984.0	2744605.0	8652674784.0	56462325.0	132387334.0	115597480.0	0.0	76.0	22210.0	0.0	5843.0	0.560155	0.583333	0.312414	0.390658	0.315789	0.845857	0.0	0.0	1.10135	0.335464	0.336544
431-1_A_3	0.98153	1.0	0.0	0.0	0.00617808	0.983361	0.979699	0.00726559	0.00508651	0.853317	0.893639	0.869374	0.0735577	0.0224921	0.942932	0.0345763	0.892383	0.0700132	0.0128165	0.962396	0.0247873	0.0	0.00216029	0.0	0.01086	0.989671	0.44928	19951026.0	558058.0	0.0	39274749.0	409041.0	4553998292.0	4537038069.0	45089092.0	44921169.0	33087467.0	23077705.0	431207.0	39193394.0	78252571.0	0.0	80436647.0	2024517.0	84873519.0	3112225.0	6620948.0	8823062.0	9573614.0	0.0	90010261.0	90010261.0	56165172.0	90010185.0	0.0	0.0	90010261.0	194448.0	9091036361.0	44724165.0	111655045.0	91704019.0	0.0	101.0	20718.0	0.0	8350.0	0.398385	0.333333	0.306345	0.354479	0.12357	0.642857	0.0	0.0	0.922841	0.192575	0.194441
431-2_A_2	0.982121	1.0	0.0	0.0	0.00596182	0.983235	0.981007	0.00716682	0.00475408	0.836092	0.903684	0.851313	0.0920758	0.0267893	0.943388	0.0298222	0.871007	0.0879724	0.0162916	0.95898	0.0247287	0.0	0.00183895	0.0	0.0121506	0.988097	0.419302	13581743.0	587532.0	0.0	31350916.0	377271.0	3668894488.0	3660580370.0	36325688.0	36243370.0	26294304.0	17402706.0	385617.0	31317320.0	61778960.0	0.0	65579477.0	1944076.0	68460813.0	2164169.0	6681853.0	6156276.0	6989581.0	0.0	72569058.0	72569058.0	43697010.0	72568941.0	0.0	0.0	72569058.0	133451.0	7329474858.0	36018519.0	87471900.0	73890157.0	0.0	101.0	20651.0	0.0	7700.0	0.408563	0.343023	0.305017	0.360306	0.135417	0.660377	0.0	0.0	0.911567	0.195323	0.19578
432-3_A_2	0.98552	1.0	0.0	0.0	0.00521465	0.986607	0.984434	0.00633135	0.00409549	0.876711	0.919097	0.889592	0.0645382	0.0202459	0.95413	0.0256243	0.906088	0.0601106	0.0128886	0.966199	0.0209128	0.0	0.00240145	0.0	0.00979745	0.990608	0.448419	10537159.0	562327.0	0.0	33051159.0	312925.0	3849491376.0	3841010709.0	38113776.0	38029809.0	24372479.0	15730802.0	327021.0	33004208.0	67736697.0	0.0	69983307.0	1541594.0	72650865.0	1951126.0	4914168.0	5254519.0	6160278.0	0.0	76143585.0	76143585.0	40103281.0	76143439.0	0.0	0.0	76143585.0	182855.0	7690502085.0	37829923.0	87799473.0	77262314.0	0.0	101.0	20269.0	0.0	8096.0	0.399709	0.333333	0.303953	0.353	0.129032	0.637931	0.0	0.0	0.907312	0.187763	0.186496
437-2_A_2	0.987096	1.0	0.0	0.0	0.00552378	0.988764	0.985428	0.00644767	0.00459676	0.874536	0.92328	0.885968	0.066553	0.0214531	0.952521	0.0260261	0.902162	0.0622578	0.0140135	0.96442	0.0215666	0.0	0.00338655	0.0	0.0106114	0.98982	0.427797	11495496.0	364018.0	0.0	35995859.0	369942.0	4215257725.0	4201033693.0	41735225.0	41594393.0	27178605.0	19311134.0	386062.0	35970127.0	73827364.0	0.0	76936574.0	1787680.0	79373196.0	2168742.0	5545832.0	5470587.0	6393044.0	0.0	83329618.0	83329618.0	46489739.0	83329456.0	0.0	0.0	83329618.0	282200.0	8416291418.0	41419751.0	95914435.0	84418939.0	0.0	101.0	21088.0	0.0	8700.0	0.417684	0.367347	0.304714	0.368727	0.145299	0.666667	0.0	0.0	0.895644	0.18993	0.188369
437-3_A_2	0.985698	1.0	0.0	0.0	0.00524783	0.987969	0.983427	0.00558895	0.00490513	0.849763	0.920778	0.862093	0.0846523	0.0211854	0.946746	0.0320691	0.876214	0.0822735	0.0161515	0.958487	0.0253614	0.0	0.00248249	0.0	0.0102654	0.989941	0.431477	9954995.0	523995.0	0.0	35599981.0	360508.0	4144304619.0	4125251676.0	41032719.0	40844076.0	23162324.0	20234914.0	369240.0	35478573.0	70585425.0	0.0	75390320.0	1734590.0	77516488.0	2625717.0	6931063.0	5634003.0	6486475.0	0.0	81876795.0	81876795.0	43397238.0	81876714.0	0.0	0.0	81876795.0	203258.0	8269556295.0	40684077.0	93019817.0	83064822.0	0.0	101.0	21030.0	0.0	8427.0	0.410803	0.351351	0.303591	0.357664	0.140152	0.66055	0.0	0.0	0.90182	0.19411	0.194792
447-3_A_3	0.980671	1.0	0.0	0.0	0.00439189	0.982265	0.979077	0.0041995	0.0045849	0.847294	0.900312	0.863995	0.0737639	0.0326166	0.937759	0.0296246	0.896929	0.063789	0.01496	0.960718	0.0243217	0.0	0.00311141	0.0	0.0114014	0.988666	0.417272	25615993.0	99901.0	0.0	43580807.0	497939.0	5145541455.0	5128842115.0	50945955.0	50780615.0	21608695.0	23515227.0	502612.0	43435433.0	87891239.0	0.0	91585618.0	3317976.0	95394990.0	3013604.0	7503751.0	9940130.0	10140952.0	0.0	101726570.0	101726570.0	45123922.0	101724220.0	0.0	0.0	101726570.0	316513.0	10274383570.0	50513868.0	129347631.0	103731638.0	0.0	101.0	22453.0	0.0	9256.0	0.39455	0.333333	0.297818	0.339494	0.134328	0.625	0.0	0.0	0.907868	0.19033	0.18871
46N_RL_M1	0.981514	1.0	0.0	0.0	0.00339883	0.983388	0.97964	0.00323305	0.00356524	0.897448	0.916845	0.914351	0.0460206	0.0200505	0.960372	0.0195778	0.930823	0.043998	0.0119344	0.974821	0.0132444	0.0	0.00731554	0.0	0.500552	0.502163	0.300818	24272387.0	446061.0	0.0	31040880.0	30806882.0	5784691132.0	5762642316.0	76114357.0	75824241.0	18702203.0	20545200.0	31109485.0	31074615.0	138925218.0	0.0	139304213.0	3046450.0	145917525.0	2974623.0	6992307.0	13173768.0	12634385.0	0.0	151938598.0	151938598.0	39247403.0	151934930.0	0.0	0.0	151938598.0	1111513.0	11547333448.0	75430334.0	179072632.0	154800245.0	0.0	76.0	23974.0	0.0	6982.0	0.527465	0.523077	0.297513	0.364948	0.295154	0.787234	0.0	0.0	0.883051	0.228001	0.219594
49O_NM_M1	0.986606	1.0	0.0	0.0	0.00289464	0.987647	0.985565	0.00276331	0.00302625	0.898272	0.90679	0.910467	0.0446391	0.0205226	0.955106	0.0243713	0.931996	0.0429512	0.0116544	0.974948	0.013398	0.0	0.00938049	0.0	0.501474	0.500835	0.303857	125654498.0	1966001.0	0.0	129402386.0	129240759.0	23687288600.0	23637373396.0	311674850.0	311018071.0	65455329.0	71532602.0	130167758.0	129672999.0	566941419.0	0.0	564651730.0	12779251.0	594737864.0	15175806.0	27796445.0	58148842.0	58041191.0	0.0	622692921.0	622692921.0	136987931.0	622671284.0	0.0	0.0	622692921.0	5841162.0	47324661996.0	309519761.0	756801062.0	631146564.0	0.0	76.0	28871.0	0.0	12224.0	0.538024	0.543193	0.29651	0.360558	0.306667	0.792793	0.0	0.0	0.82475	0.19376	0.191959
65T_CR_M1	0.986093	1.0	0.0	0.0	0.00297454	0.987639	0.984546	0.00276456	0.00318518	0.894851	0.910834	0.907472	0.0456639	0.0234989	0.953136	0.0233654	0.930572	0.0430752	0.0118628	0.973647	0.0144898	0.0	0.0163918	0.0	0.501399	0.50283	0.268851	25194449.0	428479.0	0.0	28260026.0	28078357.0	5022191188.0	5006462988.0	66081463.0	65874513.0	13884172.0	15946478.0	28418669.0	28397969.0	119746335.0	0.0	120190038.0	3100816.0	125771953.0	3083207.0	6025618.0	11738890.0	11765938.0	0.0	131955976.0	131955976.0	29830650.0	131951314.0	0.0	0.0	131955976.0	2162995.0	10028654176.0	65565085.0	159011478.0	133817029.0	0.0	76.0	24246.0	0.0	7269.0	0.535141	0.535714	0.297927	0.37065	0.3	0.8	0.0	0.0	0.842355	0.206205	0.194441
81AB_MM_M1	0.959953	1.0	0.0	0.0	0.0103923	0.961822	0.958083	0.0105977	0.0101862	0.876426	0.871767	0.912989	0.0304205	0.0291487	0.94341	0.0274418	0.953223	0.0223681	0.00873087	0.975591	0.0156779	0.0	0.0149538	0.0	0.496006	0.505321	0.255124	36399091.0	284978.0	0.0	26662046.0	26065051.0	4699387040.0	4681119604.0	61834040.0	61593679.0	49802772.0	47682702.0	26239487.0	26625840.0	112688148.0	0.0	107600167.0	3597755.0	116442887.0	3387077.0	3754739.0	17141639.0	15827552.0	0.0	123427719.0	123427719.0	97485474.0	123402143.0	0.0	0.0	123427719.0	1845714.0	9380506644.0	61208218.0	164975979.0	128576888.0	0.0	76.0	23374.0	0.0	5894.0	0.52874	0.525424	0.302132	0.380888	0.285714	0.8	0.0	0.0	0.91156	0.235005	0.222962
92AI_SM	0.984441	1.0	0.0	0.0	0.00339901	0.98616	0.982722	0.00326164	0.00353686	0.861419	0.90057	0.875034	0.0684202	0.0215083	0.943454	0.0350373	0.889536	0.0673643	0.0167491	0.9569	0.0263508	0.0	0.0108849	0.0	0.0163682	0.984296	0.384025	14797164.0	2104366.0	0.0	41306777.0	660074.0	4963233526.0	4945929499.0	49140926.0	48969599.0	16188258.0	17493080.0	687369.0	41372082.0	85850058.0	0.0	88355396.0	2110193.0	92562802.0	3437530.0	6712744.0	7950117.0	9755129.0	0.0	98110525.0	98110525.0	33681338.0	98107048.0	0.0	0.0	98110525.0	1067925.0	9909163025.0	48721295.0	114458333.0	99661169.0	0.0	101.0	24535.0	0.0	8566.0	0.476721	0.454545	0.300021	0.390007	0.209877	0.737705	0.0	0.0	0.866057	0.233131	0.224097
9C_DH_M1	0.985979	1.0	0.0	0.0	0.00302743	0.987356	0.984601	0.00282979	0.00322563	0.885556	0.911889	0.89815	0.0511661	0.0272094	0.949316	0.0234749	0.921551	0.0489592	0.0142067	0.97051	0.0152835	0.0	0.0169611	0.0	0.500774	0.503184	0.254612	26770961.0	330825.0	0.0	30043584.0	29802468.0	5416558760.0	5401443348.0	71270510.0	71071623.0	15327716.0	17423077.0	30136693.0	30184441.0	127844541.0	0.0	129800262.0	3873039.0	135127632.0	3341462.0	7283091.0	12671446.0	12541871.0	0.0	142342133.0	142342133.0	32750793.0	142339469.0	0.0	0.0	142342133.0	2414273.0	10818002108.0	70747707.0	171137318.0	144366357.0	0.0	76.0	25375.0	0.0	8110.0	0.621483	0.677215	0.291634	0.324514	0.419631	0.875	0.0	0.0	0.90255	0.24273	0.234756
B09-24-1RNA_UNKNOWN	0.938674	1.0	0.0	0.0	0.0129046	0.939988	0.937359	0.0128147	0.0129948	0.827577	0.882684	0.881644	0.0626002	0.0266505	0.944245	0.029105	0.901947	0.0602563	0.0174549	0.962204	0.0203414	0.0	0.0144442	0.0	0.497089	0.504686	0.245288	50778560.0	2103152.0	0.0	63875283.0	62719306.0	11391301268.0	11359440472.0	149885543.0	149466322.0	145976480.0	147613344.0	63135715.0	63906016.0	263921899.0	0.0	264233088.0	7977863.0	282661371.0	8712631.0	18739472.0	41422401.0	35118777.0	0.0	299351865.0	299351865.0	293589824.0	299339002.0	0.0	0.0	299351865.0	4323908.0	22750741740.0	147653769.0	369687878.0	318909318.0	0.0	76.0	30441.0	0.0	12145.0	0.601587	0.647059	0.287617	0.327769	0.397436	0.848485	0.0	0.0	0.822851	0.206608	0.197656
B09-25-1RNA	0.976894	1.0	0.0	0.0	0.00305564	0.972152	0.981635	0.00287219	0.00323731	0.866895	0.897892	0.8874	0.065005	0.0299224	0.952405	0.0176726	0.909576	0.0610357	0.0155181	0.970612	0.0138703	0.0	0.0122074	0.0	0.496525	0.497023	0.258827	11578453.0	459362.0	0.0	12305937.0	12411625.0	2241055016.0	2262915048.0	29487566.0	29775198.0	6436742.0	7325760.0	12136052.0	12264688.0	52589775.0	0.0	53211537.0	1773286.0	56442150.0	1047328.0	3852375.0	5660854.0	6051227.0	0.0	59262764.0	59262764.0	13762502.0	59261884.0	0.0	0.0	59262764.0	723442.0	4503970064.0	29216734.0	72242961.0	60664508.0	0.0	76.0	22038.0	0.0	3914.0	0.565475	0.586207	0.300466	0.36639	0.334601	0.833333	0.0	0.0	0.947325	0.294555	0.272171
B09-40-1M	0.968776	1.0	0.0	0.0	0.00616459	0.971605	0.965947	0.00564834	0.00668386	0.890693	0.882652	0.919401	0.0270488	0.0369759	0.94645	0.0165745	0.965507	0.0149724	0.00865157	0.98048	0.0108687	0.0	0.00764554	0.0	0.495743	0.507824	0.30485	39821540.0	186730.0	0.0	22223100.0	21555617.0	4209568408.0	4185057420.0	55389058.0	55066545.0	23777077.0	27972339.0	21847889.0	22240952.0	101552966.0	0.0	97493840.0	4084194.0	104540662.0	1830747.0	2987696.0	14140838.0	12961763.0	0.0	110455603.0	110455603.0	51749416.0	110452175.0	0.0	0.0	110455603.0	844493.0	8394625828.0	54635051.0	153837170.0	114015630.0	0.0	76.0	20947.0	0.0	5061.0	0.540033	0.549669	0.30465	0.371141	0.296296	0.8	0.0	0.0	1.00125	0.268965	0.255135
B10-02-1RNA	0.962741	1.0	0.0	0.0	0.00733677	0.967057	0.958425	0.00664809	0.00803166	0.841775	0.890011	0.874352	0.0692223	0.0276783	0.943574	0.0287473	0.896956	0.0672128	0.0165569	0.964169	0.019274	0.0	0.0164416	0.0	0.492871	0.500998	0.259281	32391757.0	1896286.0	0.0	37178170.0	36244390.0	6655357924.0	6595952524.0	87570499.0	86788849.0	44245386.0	52976428.0	36132885.0	36389365.0	152451454.0	0.0	155181753.0	4825974.0	164521005.0	5012369.0	12069551.0	19833738.0	19177595.0	0.0	174359348.0	174359348.0	97221814.0	174352686.0	0.0	0.0	174359348.0	2866740.0	13251310448.0	85942513.0	213498989.0	181107232.0	0.0	76.0	26396.0	0.0	9455.0	0.60737	0.650407	0.282892	0.318644	0.409091	0.848101	0.0	0.0	0.970895	0.294466	0.28236
B11-11-1M	0.965183	1.0	0.0	0.0	0.00680637	0.968061	0.962305	0.00605795	0.00755926	0.892423	0.919292	0.924616	0.0352623	0.0213678	0.959878	0.0187541	0.938175	0.032847	0.0137531	0.971022	0.0152247	0.0	0.0169448	0.0	0.500102	0.504635	0.249722	9546177.0	85645.0	0.0	19445564.0	19147743.0	3444989256.0	3424505964.0	45328806.0	45059289.0	20869560.0	25886732.0	19453477.0	19506089.0	83574261.0	0.0	83093088.0	1931398.0	86761551.0	1695146.0	3187290.0	8311943.0	7295007.0	0.0	90388095.0	90388095.0	46756292.0	90384727.0	0.0	0.0	90388095.0	1531607.0	6869495220.0	44632391.0	103194879.0	93648702.0	0.0	76.0	23200.0	0.0	7249.0	0.718953	0.823529	0.279789	0.217157	0.561983	0.944444	0.0	0.0	1.21486	0.358685	0.366384
B11-25-1M	0.971783	1.0	0.0	0.0	0.00542202	0.975017	0.96855	0.00508409	0.0057622	0.880352	0.912787	0.905914	0.0518527	0.0245525	0.957766	0.0176812	0.926739	0.0487311	0.011785	0.97547	0.012745	0.0	0.0103393	0.0	0.501505	0.5015	0.223381	31770919.0	396859.0	0.0	36995282.0	36721130.0	6539746268.0	6496366532.0	86049293.0	85478507.0	33248638.0	37433367.0	37218735.0	36942063.0	155389366.0	0.0	156568320.0	4211438.0	164283544.0	3032818.0	8894178.0	16520032.0	14959480.0	0.0	171527800.0	171527800.0	70682005.0	170453569.0	0.0	0.0	171527800.0	1773475.0	13036112800.0	84902164.0	208279182.0	176508263.0	0.0	76.0	25646.0	0.0	9772.0	0.603789	0.652174	0.298487	0.34721	0.383966	0.867925	0.0	0.0	0.899806	0.219691	0.212834
B11-48-1M	0.971041	1.0	0.0	0.0	0.0064332	0.973444	0.968637	0.00581818	0.00705129	0.91047	0.899469	0.937623	0.0183671	0.0224293	0.95599	0.0215803	0.968207	0.0120527	0.00748693	0.98026	0.0122529	0.0	0.0179444	0.0	0.49866	0.504972	0.282595	24228344.0	107546.0	0.0	24472096.0	24038600.0	4324619336.0	4303261892.0	56902886.0	56621867.0	25161393.0	30343532.0	24341229.0	24521440.0	106443462.0	0.0	102111992.0	2546277.0	108528583.0	2449893.0	2085121.0	12413244.0	11412761.0	0.0	113524753.0	113524753.0	55504925.0	113505776.0	0.0	0.0	113524753.0	2037131.0	8627881228.0	56181582.0	141138738.0	116910394.0	0.0	76.0	22141.0	0.0	6041.0	0.569056	0.6	0.300553	0.363341	0.333333	0.830882	0.0	0.0	0.942697	0.246183	0.230642
B12-21-1M	0.971661	1.0	0.0	0.0	0.00634418	0.975338	0.967985	0.00546289	0.00723216	0.894803	0.879097	0.9209	0.023054	0.0334511	0.943954	0.0225952	0.967588	0.0127689	0.00775987	0.980357	0.0118831	0.0	0.0120593	0.0	0.497861	0.505197	0.288608	42954732.0	162490.0	0.0	27176142.0	26568619.0	4798851052.0	4762672848.0	63142777.0	62666748.0	26215614.0	34444431.0	26944614.0	27126751.0	115857947.0	0.0	110598732.0	4208467.0	118758364.0	2842694.0	2900417.0	16205752.0	15210793.0	0.0	125809525.0	125809525.0	60660045.0	125805935.0	0.0	0.0	125809525.0	1517172.0	9561523900.0	62231512.0	172433496.0	129478764.0	0.0	76.0	21231.0	0.0	5699.0	0.538946	0.553571	0.30193	0.368803	0.299923	0.8	0.0	0.0	0.975138	0.246992	0.23361
B12-30RNA	0.954752	1.0	0.0	0.0	0.00336075	0.955697	0.953808	0.0030507	0.00367142	0.894664	0.932091	0.937064	0.032038	0.0158296	0.969102	0.0150683	0.94823	0.0295159	0.00981809	0.977746	0.0124355	0.0	0.0182071	0.0	0.4809	0.517109	0.268581	30354391.0	1177118.0	0.0	64204761.0	59633376.0	11098866188.0	11076929092.0	146037713.0	145749067.0	33859356.0	40668013.0	59479944.0	63859023.0	273422906.0	0.0	271971757.0	4618855.0	282771185.0	4396740.0	9348279.0	29283820.0	19815023.0	0.0	291786780.0	291786780.0	74527369.0	291750786.0	0.0	0.0	291786780.0	5312603.0	22175795280.0	145048344.0	335969503.0	305615112.0	0.0	76.0	19510.0	0.0	15025.0	0.574654	0.570312	0.247862	0.260308	0.40051	0.751857	0.0	0.0	1.54189	0.733521	0.63597
B13-07-1M	0.973737	1.0	0.0	0.0	0.00544436	0.977556	0.969919	0.00488291	0.00601023	0.880718	0.895473	0.904471	0.0459782	0.0222075	0.950449	0.027343	0.929901	0.0439665	0.0113984	0.973868	0.0147338	0.0	0.0138893	0.0	0.500497	0.501644	0.291621	49730857.0	464328.0	0.0	50400560.0	49862826.0	9019832076.0	8949359708.0	118682001.0	117754733.0	44043069.0	53787738.0	50500774.0	50191755.0	213850246.0	0.0	211722624.0	5250676.0	224721174.0	6464884.0	10870928.0	26746889.0	24714110.0	0.0	236436734.0	236436734.0	97830807.0	236402157.0	0.0	0.0	236436734.0	3283942.0	17969191784.0	117155313.0	292544510.0	242813653.0	0.0	76.0	25023.0	0.0	8262.0	0.550934	0.5625	0.297069	0.363522	0.323077	0.8125	0.0	0.0	0.876901	0.225452	0.213849
B13-07-1RNA	0.98074	1.0	0.0	0.0	0.00237243	0.97882	0.98266	0.00210674	0.00263707	0.890032	0.909029	0.907511	0.0495219	0.0256647	0.957032	0.0173029	0.929667	0.0455069	0.011682	0.975174	0.013144	0.0	0.0135181	0.0	0.496918	0.4982	0.26422	10355389.0	351722.0	0.0	11530776.0	11539988.0	2074682048.0	2082822104.0	27298448.0	27405554.0	4370820.0	5492552.0	11389492.0	11457183.0	49644459.0	0.0	49727506.0	1403960.0	52353506.0	946536.0	2709047.0	4733680.0	4976496.0	0.0	54704002.0	54704002.0	9863372.0	54698747.0	0.0	0.0	54704002.0	739495.0	4157504152.0	27048974.0	66133665.0	55778276.0	0.0	76.0	20164.0	0.0	3248.0	0.541756	0.547619	0.303219	0.376641	0.3	0.811321	0.0	0.0	0.967642	0.30932	0.290133
B13-15RNA	0.975866	1.0	0.0	0.0	0.00266976	0.969854	0.981878	0.00243864	0.00289805	0.847116	0.916934	0.868066	0.0827379	0.0302164	0.950804	0.0189797	0.88346	0.0794032	0.0203499	0.962863	0.0167868	0.0	0.00962802	0.0	0.495371	0.495168	0.240484	11057586.0	362463.0	0.0	16867352.0	17078256.0	3055493056.0	3093373432.0	40203856.0	40702282.0	7451252.0	8964741.0	16557879.0	16751352.0	70231869.0	0.0	74185585.0	2444691.0	76925872.0	1535575.0	6694003.0	6406055.0	6720553.0	0.0	80906138.0	80906138.0	16415993.0	80904771.0	0.0	0.0	80906138.0	778966.0	6148866488.0	39878242.0	93964572.0	82906986.0	0.0	76.0	24089.0	0.0	6105.0	0.597036	0.635659	0.288006	0.332608	0.394737	0.846154	0.0	0.0	0.923339	0.281729	0.265272
